name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
5b2988	High Elf	Hermit	2019-01-02T23:04:01Z	Monk 7	Monk	Way of Shadow	7		66	19	13	20	16	14	18	10		Acrobatics|Stealth|Religion|Medicine|Perception	Dart|Unarmed strike|Earthbreaker's (M)|Dagger	Fire Bolt*0|Minor Illusion *0|Darkness 2ki*0|Dark Vision 2ki*0|Silence 2ki*0|Pass Without Trace 2ki*0	01 02 19		NA	NA	Elf	Fire Bolt*0|Minor Illusion*0	Dart|Unarmed Strike|Dagger	4-7	naughty_chatelet
d58b5e	Water Genasi	Sailor	2019-01-20T16:08:27Z	Cleric 7	Cleric	Tempest Domain	7	Tough	73	18	19	10	16	8	18	10	Lawful Good	Athletics|Medicine|Perception|Persuasion	Warhammer|Crossbow, light	Light*0|Sacred Flame*0|Spare the Dying*0|Toll the Dead*0|Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3|Control Water*4|Ice Storm*4	01 20 19	LG	G	L	Genasi	Light*0|Sacred Flame*0|Spare the Dying*0|Toll the Dead*0|Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3|Control Water*4|Ice Storm*4	Warhammer|Crossbow, Light	4-7	goofy_wozniak
f26cd3	Mountain Dwarf	Soldier	2019-01-19T18:21:41Z	Paladin 7	Paladin	Oath of Devotion	7		74	18	20	13	17	8	12	14		Athletics|Religion|Intimidation|Persuasion	Battleaxe|Javelin	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2	01 19 19		NA	NA	Dwarf	Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2	Battleaxe|Javelin	4-7	xenodochial_swanson
d707a4	Wood Elf	Sage	2019-01-06T18:54:25Z	Wizard 7	Wizard	School of Necromancy	7		46	12	8	14	15	16	14	10	lawful good	Arcana|History|Investigation|Medicine|Perception	Quarterstaff|Longbow	Chill Touch*0|Fire Bolt*0|Shocking Grasp*0|Light*0|Ray Of Sickness*1|Magic Missile*1|Shield*1|Detect Magic*1|Identify*1|Thunderwave*1|Burning Hands*1|Comprehend Languages*1|Disguise Self*1|Cloud Of Daggers*2|Mirror Image*2|Crown Of Madness*2|Knock*2|Vampiric Touch*3|Bestow Curse*3|Animate Dead*3|Fly*3	01 06 19	LG	G	L	Elf	Chill Touch*0|Fire Bolt*0|Shocking Grasp*0|Light*0|Ray of Sickness*1|Magic Missile*1|Shield*1|Detect Magic*1|Identify*1|Thunderwave*1|Burning Hands*1|Comprehend Languages*1|Disguise Self*1|Cloud of Daggers*2|Mirror Image*2|Crown of Madness*2|Knock*2|Vampiric Touch*3|Bestow Curse*3|Animate Dead*3|Fly*3	Quarterstaff|Longbow	4-7	gracious_keldysh
249186	Mountain Dwarf	Hermit	2018-11-15T20:24:08Z	Cleric 7	Cleric	Forge Domain	7		53	18	14	11	15	8	16	15		History|Religion|Insight|Medicine	Mace|Crossbow, light	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4	11 15 18		NA	NA	Dwarf	Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3|Fabricate*4|Wall of Fire*4	Mace|Crossbow, Light	4-7	eloquent_mcnulty
47df66	Eladrin DMG	Criminal	2018-09-27T15:43:29Z	Fighter 7	Fighter	Arcane Archer	7	Sharpshooter|Observant	67	16	9	20	14	17	10	13		Acrobatics|Stealth|Nature|Perception|Survival|Deception	Longbow|Scimitar|Handaxe		09 27 18		NA	NA			Longbow|Scimitar|Handaxe	4-7	hopeful_montalcini
95994b	Rock Gnome	Cloistered Scholar	2018-12-22T19:44:37Z	Wizard 7	Wizard	School of Illusion	7		47	13	10	12	14	20	10	9		Arcana|History|Investigation|Religion	Dagger|Crossbow, light	Minor Illusion*1|Light*1|Mage Hand*1|Mending*1|Message*1|Detect Magic*2|Identify*2|Magic Missile*2|Silent Image*2|Comprehend Languages*2|Longstrider*2|Major Image*3|Dispel Magic*3|Fear*3|Sending*3|Haste*3|Phantasmal Killer*4|Greater Invisibility*4	12 22 18		NA	NA	Gnome	Major Image*3|Dispel Magic*3|Fear*3|Sending*3|Haste*3|Phantasmal Killer*4|Greater Invisibility*4	Dagger|Crossbow, Light	4-7	clever_ritchie
b6a90b	Human	Far Traveler	2018-12-22T05:24:57Z	Ranger 7	Ranger	Beast Master	7	Dungeon Delver	57	15	12	18	10	13	13	11		Acrobatics|Stealth|Nature|Insight|Survival	Longbow|Rapier|Crossbow, light		12 21 18		NA	NA	Human		Longbow|Rapier|Crossbow, Light	4-7	youthful_sinoussi
04e0bf	Wood Elf	Outlander	2018-04-22T19:44:34Z	Ranger 7	Ranger	Horizon Walker	7	Sharpshooter	60	15	10	16	14	12	14	10	LG	Athletics|Stealth|Arcana|Nature|Perception|Survival	Shortsword|Longbow	Protection from Evil and Good*1|Absorb Elements*1|Hunter's Mark*1|Cure Wounds*1|Misty Step*2|Pass Without Trace*2|Spike Growth*2	04 22 18	LG	G	L	Elf	Protection from Evil and Good*1|Absorb Elements*1|Hunter’s Mark*1|Cure Wounds*1|Misty Step*2|Pass Without Trace*2|Spike Growth*2	Shortsword|Longbow	4-7	ecstatic_einstein
3a5152	Dark Elf	Hermit	2018-05-07T10:29:30Z	Cleric 7	Cleric	War Domain	7		45	18	15	12	13	12	18	9	CN	History|Religion|Insight|Medicine|Perception	Mace|Crossbow, Light|Longsword|Rapier	Guidance*0|Light*0|Sacred Flame*0|Spare The Dying*0|Bane*1|Bless*1|Cure Wounds*1|Detect Evil And Good*1|Divine Favor*1|Faerie Fire*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Shield Of Faith*1|Darkness*1|Aid*2|Blindness/Deafness*2|Find Traps*2|Lesser Restoration*2|Magic Weapon*2|Prayer Of Healing*2|Spiritual Weapon*2|Beacon Of Hope*3|Bestow Curse*3|Clairvoyance*3|Create Food And Water*3|Crusader's Mantle*3|Dispel Magic*3|Mass Healing Word*3|Remove Curse*3|Revivify*3|Spirit Guardians*3|Glyph Of Warding*3|Banishment*4|Control Water*4|Death Ward*4|Divination*4|Freedom Of Movement*4|Guardian Of Faith*4|Locate Creature*4|Stone Shape*4|Stoneskin*4	05 07 18	CN	N	C	Elf	Guidance*0|Light*0|Sacred Flame*0|Spare the Dying*0|Bane*1|Bless*1|Cure Wounds*1|Detect Evil and Good*1|Divine Favor*1|Faerie Fire*1|Guiding Bolt*1|Healing Word*1|Inflict Wounds*1|Shield of Faith*1|Aid*2|Blindness/Deafness*2|Find Traps*2|Lesser Restoration*2|Magic Weapon*2|Prayer of Healing*2|Spiritual Weapon*2|Beacon of Hope*3|Bestow Curse*3|Clairvoyance*3|Create Food and Water*3|Crusader’s Mantle*3|Dispel Magic*3|Mass Healing Word*3|Remove Curse*3|Revivify*3|Spirit Guardians*3|Glyph of Warding*3|Banishment*4|Control Water*4|Death Ward*4|Divination*4|Freedom of Movement*4|Guardian of Faith*4|Locate Creature*4|Stone Shape*4|Stoneskin*4	Mace|Crossbow, Light|Longsword|Rapier	4-7	elastic_buck
1815b0	Wood Elf	Urban Bounty Hunter	2018-04-19T13:15:51Z	Rogue 7	Rogue	Scout	7	Alert	38	14	10	17	10	10	14	14	Chaotic Neutral	Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion	Shortsword|Shortbow|Dagger		04 19 18	CN	N	C	Elf		Shortsword|Shortbow|Dagger	4-7	relaxed_wozniak
450bc3	Triton	Soldier	2018-04-27T22:46:25Z	Fighter 7	Fighter	Cavalier	7	Defensive Duelist	77	16	18	14	16	8	13	16	Lawful Good	Athletics|Acrobatics|Animal Handling|Intimidation|Persuasion	Trident|Shortsword		04 27 18	LG	G	L	Triton		Trident|Shortsword	4-7	heuristic_euler
f7633c	Rock Gnome	Entertainer	2018-05-16T00:08:49Z	Bard 7	Bard	College of Lore	7	Lucky	52	13	8	14	12	16	14	18		Acrobatics|Arcana|History|Investigation|Nature|Insight|Performance|Persuasion	Rapier|Dagger		05 15 18		NA	NA	Gnome		Rapier|Dagger	4-7	pedantic_swartz
d7b2b9	Half-Elf	Outlander	2018-12-28T19:50:48Z	Sorcerer 6	Sorcerer	Wild Magic	6		34	12	10	10	12	15	15	16	Chaotic good	Athletics|Religion|Insight|Survival|Deception|Persuasion	Crossbow, light	Fire bolt*0|Shocking Grasp*0|Mage Hand*0|Mend*0|Ray Of Frost*0|Web (Once A Day)*0|Witch Bolt*1|Sleep*1|Chromatic Orb*1|Blindness/Deafness*2|Mirror Image*2|Haste*3|Fireball*3	12 28 18	CG	G	C	Half-Elf	Fire Bolt*0|Shocking Grasp*0|Mage Hand*0|Mending*0|Ray of Frost*0|Witch Bolt*1|Sleep*1|Chromatic Orb*1|Blindness/Deafness*2|Mirror Image*2|Haste*3|Fireball*3	Crossbow, Light	4-7	sweet_gould
70b89f	Forest Gnome	Sage	2018-10-18T14:54:16Z	Wizard 6	Wizard	School of Evocation	6		32	12	8	14	13	20	12	12	CN	Arcana|History|Investigation|Insight	Dagger	Control Flames*0|Firebolt*0|Mage Hand*0|Minor Illusion (Race)*0|Frostbite*0|Shield*1|Mage Armor*1|Feather Fall*1|Magic Missile*1|Identify*1|Find Familiar*1|Detect Magic*1|Alarm*1|Scorching Ray*2|Invisibility*2|Misty Step*2| Shatter*2|Firebolt*3|Lightning Bolt*3|Counterspell*3|Leomund's Tiny Hut*3	10 18 18	CN	N	C	Gnome	Control Flames*0|Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Frostbite*0|Shield*1|Mage Armor*1|Feather Fall*1|Magic Missile*1|Identify*1|Find Familiar*1|Detect Magic*1|Alarm*1|Scorching Ray*2|Invisibility*2|Misty Step*2|Shatter*2|Lightning Bolt*3|Counterspell*3|Leomund’s Tiny Hut*3	Dagger	4-7	fervent_sanderson
d95e29	Mountain Dwarf	Guild Artisan	2018-09-10T13:24:22Z	Paladin 6	Paladin	Oath of the Crown	6		-9	17	18	10	18	9	9	13	Lawful neutral	Insight|Medicine|Intimidation|Persuasion	Handaxe|Warhammer|Halberd	Sheild Of Faith*1|Thunderous Smite*1|Command*1|Compelled Duel*1|Warding Bond*2|Zone of Truth*2	09 10 18	LN	N	L	Dwarf	Shield of Faith*1|Thunderous Smite*1|Command*1|Compelled Duel*1|Warding Bond*2|Zone of Truth*2	Handaxe|Warhammer|Halberd	4-7	xenodochial_einstein
5bfa32	Tiefling	Entertainer	2019-01-18T05:23:12Z	Bard 6	Bard	College of Swords	6		42	14	10	17	12	8	11	18		Athletics|Acrobatics|Animal Handling|Insight|Performance	Rapier|Dagger		01 17 19		NA	NA	Tiefling		Rapier|Dagger	4-7	mystifying_mclean
c0f00c	Eladrin DMG	Criminal	2019-01-18T04:38:21Z	Wizard 6	Wizard	Bladesinging	6		32	19	10	16	12	18	11	10		Stealth|Arcana|Investigation|Perception|Deception|Performance	Dagger|Shortsword|Crossbow, hand		01 17 19		NA	NA			Dagger|Shortsword|Crossbow, hand	4-7	peaceful_curran
0ddd84	Forest Gnome	Sage	2018-10-09T00:23:50Z	Wizard 6	Wizard	School of Evocation	6		32	12	8	14	13	20	12	12	CN	Arcana|History|Investigation	Dagger|Sling	Minor Illusion (Race)*0|Mage Hand*0|Firebolt (Att) 2d6*0|Frosbite (Con Sav) 2d6*0|Message*0|Detect Magic (Rit)*1|Comprehend Language (Rit)*1|Find Familiar (Rit)*1|Identify (Rit)*1|Magic Missile 1d4+1*1|Shield (Rxn)*1|Mage Armour 13+Dex*1|Feather Fall (Rxn)*1|Scorching Ray (Att) 2d6x3*2|Misty Step (BA)*2|Hold Person (Wis Sav)*2|Shatter (Con Sav) 3d8*2|Fireball (Dex Sav) 8d6*3|Leomund's Tiny Hut (Rit)*3|Counterspell (Rxn)*3|Lightning Bolt (Dex Sav) 8d6*3	10 08 18	CN	N	C	Gnome	Minor Illusion*0|Mage Hand*0|Fire Bolt*0|Message*0|Detect Magic*1|Find Familiar*1|Identify*1|Magic Missile*1|Shield*1|Feather Fall*1|Scorching Ray*2|Misty Step*2|Hold Person*2|Shatter*2|Fireball*3|Counterspell*3|Lightning Bolt*3	Dagger|Sling	4-7	lucid_elgamal
c4fea7	Human	City Watch	2018-10-05T16:45:02Z	Fighter 6	Fighter	Arcane Archer	6	Alert	52	18	10	20	14	14	12	8	LN	Athletics|Acrobatics|Stealth|Arcana|Insight|Perception	Longbow +1|Rapier|Shortsword	Prestidigitation*0	10 05 18	LN	N	L	Human	Prestidigitation*0	Longbow|Rapier|Shortsword	4-7	boring_villani
e0f024	Dragonborn	Acolyte	2018-09-27T21:54:01Z	Cleric 6	Cleric	Life Domain	6		54	17	14	12	12	12	16	12		Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	09 27 18		NA	NA	Dragonborn	Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	Mace|Crossbow, Light	4-7	quizzical_brown
b709f2	Wood Elf	Outlander	2018-09-27T22:05:11Z	Ranger 6	Ranger	Monster Slayer	6		66	15	10	18	12	12	14	12		Athletics|Investigation|Nature|Animal Handling|Perception|Survival	Dagger|Dagger|Longbow	Protection from Evil and Good*1|Zone of Truth*2	09 27 18		NA	NA	Elf	Protection from Evil and Good*1|Zone of Truth*2	Dagger|Longbow	4-7	gifted_pike
97de50	Human	Sage	2018-09-28T00:43:30Z	Wizard 6	Wizard	School of Evocation	6		48	12	10	14	14	18	14	11		Arcana|History|Investigation|Insight	Quarterstaff		09 27 18		NA	NA	Human		Quarterstaff	4-7	wonderful_tu
0d8e98	Goblin	Sage	2018-08-05T21:28:41Z	Wizard 6	Wizard	School of Enchantment	6		42	13	8	16	13	17	10	13		Arcana|History|Investigation|Insight	Quarterstaff		08 05 18		NA	NA	Goblin		Quarterstaff	4-7	elated_golick
d592dd	Scourge Aasimar	Folk Hero	2018-07-01T18:00:43Z	Cleric 6	Cleric	Trickery Domain	6		72	17	14	13	17	14	16	15		Religion|Animal Handling|Survival|Persuasion	Mace|Crossbow, light	Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2|Blink*3|Dispel Magic*3	07 01 18		NA	NA	Aasimar	Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2|Blink*3|Dispel Magic*3	Mace|Crossbow, Light	4-7	determined_chatelet
fae39e	Half-Orc	Knight	2018-09-25T02:33:59Z	Ranger 6	Ranger	Horizon Walker	6	Sharpshooter	51	14	12	17	15	12	9	14		Athletics|History|Perception|Intimidation|Persuasion	Sickle|Dagger|Longbow	Protection from Evil and Good*1|Misty Step*2	09 24 18		NA	NA	Half-Orc	Protection from Evil and Good*1|Misty Step*2	Sickle|Dagger|Longbow	4-7	bold_banzai
bb0a66	Dark Elf	Acolyte	2018-09-19T00:29:45Z	Wizard 6	Wizard	School of Necromancy	6	Drow High Magic	37	12	8	15	12	16	18	17		Arcana|Religion|Insight|Medicine|Perception	Dagger|Rapier|Crossbow, hand	Animate Dead*3	09 18 18		NA	NA	Elf	Animate Dead*3	Dagger|Rapier|Crossbow, hand	4-7	amazing_buck
49e236	Goliath	Sailor	2018-08-30T16:21:25Z	Cleric 6	Cleric	Tempest Domain	6	Tavern Brawler	45	16	17	10	14	12	16	14		Athletics|History|Medicine|Perception	Warhammer|Crossbow, light	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3	08 30 18		NA	NA	Goliath	Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3	Warhammer|Crossbow, Light	4-7	naughty_gould
5071d4	Half-Orc	Mercenary Veteran	2018-09-27T01:51:02Z	Barbarian 6	Barbarian	Path of the Battlerager	6	Savage Attacker	74	17	19	10	17	15	11	6		Athletics|Animal Handling|Survival|Intimidation|Persuasion	Greataxe|Javelin		09 26 18		NA	NA	Half-Orc		Greataxe|Javelin	4-7	blissful_darwin
fc6f9c	Triton	Noble	2018-10-27T04:44:29Z	Paladin 6	Paladin	Oath of Ancients	6		52	18	18	11	14	11	11	15		Athletics|History|Intimidation|Persuasion	Trident|Javelin	Ensnaring Strike (Oath)*1|Speak with Animals (Oath)*1|Shield Of Faith*1|Thunderous Smite*1|Bless*1|Moonbeam(Oath)*2|Misty Step(Oath)*2|Find Steed*2|Aid*2	10 26 18		NA	NA	Triton	Ensnaring Strike*1|Speak with Animals*1|Shield of Faith*1|Thunderous Smite*1|Bless*1|Moonbeam*2|Misty Step*2|Find Steed*2|Aid*2	Trident|Javelin	4-7	reverent_heisenberg
0d7f56	Half-Orc	Haunted One	2018-11-02T01:12:28Z	Barbarian 6	Barbarian	Path of the Totem Warrior	6	Great Weapon Master	58	15	17	14	16	8	8	10	CG	Athletics|Insight|Perception|Survival|Intimidation	The Render|Hand of the Sparrow		11 01 18	CG	G	C	Half-Orc			4-7	happy_diffie
f0d239	Mountain Dwarf	Soldier	2018-09-27T11:23:19Z	Fighter 6	Fighter	Champion	6		78	18	18	14	16	10	12	10		Athletics|Animal Handling|Perception|Intimidation	Warhammer|Crossbow, light		09 27 18		NA	NA	Dwarf		Warhammer|Crossbow, Light	4-7	nifty_carson
aa2976	Human	Acolyte	2018-09-09T00:54:17Z	Cleric 6	Cleric	Life Domain	6	Heavy Armor Master|War Caster	0	20	16	8	14	10	16	10	Chaotic Good	Arcana|History|Religion|Insight|Medicine	Handaxe +1|Cure Wounds|Healing Word|Frostbrand Morningstar	Spare The Dying*0|Guidance*0|Light*0|Mending*0|Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	09 08 18	CG	G	C	Human	Spare the Dying*0|Guidance*0|Light*0|Mending*0|Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3	Handaxe|Morningstar	4-7	determined_haslett
0e083b	Tabaxi	Outlander	2018-12-14T00:35:15Z	Ranger 6	Ranger	Hunter	6		46	18	12	19	13	10	14	10	Chaotic Neutral	Athletics|Stealth|Investigation|Nature|Animal Handling|Perception|Survival	Shortsword|Longbow +1|Shortsword|Longsword +1 V	Cure Wounds*1|Hunter's Mark*1|Speak With Animals*1|Clear Conscience*1|Pass Without Trace*2	12 13 18	CN	N	C	Tabaxi	Cure Wounds*1|Hunter’s Mark*1|Speak with Animals*1|Pass Without Trace*2	Shortsword|Longbow|Longsword	4-7	laughing_babbage
aa2b55	Geth - Yan	Faction Agent	2018-10-04T03:55:50Z	Rogue 6	Rogue	Thief	6		57	16	10	20	18	16	8	12	N	Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception	Shortsword|Shortsword|Dagger	Mage Hand*0|Jump*1|Misty Step*2	10 03 18	NN	N	N	Gith	Mage Hand*0|Jump*1|Misty Step*2	Shortsword|Dagger	4-7	kind_lumiere
90b865	Half-Elf	Hermit	2018-10-04T03:51:44Z	Monk 6	Monk	Way of Shadow	6	Athlete	51	17	10	20	16	12	14	10		Athletics|Acrobatics|Stealth|Religion|Insight|Medicine	Shortsword|Dart|Unarmed strike		10 03 18		NA	NA	Half-Elf		Shortsword|Dart|Unarmed Strike	4-7	upbeat_bassi
c864a1	Firbolg	Hermit	2018-09-28T22:50:20Z	Druid 6	Druid	Circle of the Moon	6		48	11	10	7	16	14	18	13	NG	Nature|Religion|Animal Handling|Medicine			09 28 18	NG	G	N	Firbolg			4-7	pedantic_shannon
44195c	Orc	Guild Artisan	2018-12-09T17:41:15Z	Fighter 6	Fighter	Champion	6		46	12	20	14	12	11	8	12		History|Insight|Perception|Intimidation|Persuasion	Battleaxe|Glaive|Handaxe		12 09 18		NA	NA	Orc		Battleaxe|Glaive|Handaxe	4-7	quizzical_rosalind
832135	Half-Elf	Entertainer	2019-01-09T01:39:20Z	Bard 6	Bard	College of Lore	6		44	15	8	16	14	12	10	18	chaotic	Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Performance|Persuasion	Dagger|Crossbow, light|+1 Longsword	Vicious Mockery*0|Eldritch Blast*0|Friends*0|Tasha's Hideous Laughter*1|Thunderwave*1|Dissonant Whispers*1|Cure Wounds*1|Invisibility*2|Phantasmal Force*2|Heat Metal*2|Tiny Hut*3| Fear*3|Counterspell*3	01 08 19		NA	NA	Half-Elf	Vicious Mockery*0|Eldritch Blast*0|Friends*0|Tasha’s Hideous Laughter*1|Thunderwave*1|Dissonant Whispers*1|Cure Wounds*1|Invisibility*2|Phantasmal Force*2|Heat Metal*2|Fear*3|Counterspell*3	Dagger|Crossbow, Light|Longsword	4-7	flamboyant_mendel
ef6646	Firbolg	Haunted One	2018-11-04T13:15:30Z	Fighter 6	Fighter	Purple Dragon Knight	6	Heavy Armor Master	52	16	19	12	14	8	12	13		Investigation|Animal Handling|Survival|Intimidation	Greatsword|Glaive|Crossbow, light		11 04 18		NA	NA	Firbolg		Greatsword|Glaive|Crossbow, Light	4-7	nervous_wing
459dce	Human	Acolyte	2018-09-26T15:04:01Z	Cleric 6	Cleric	Life Domain	6	Durable	54	17	14	12	15	18	19	15	Good	Religion|Insight	Mace|Crossbow, light|Eye of Ra	Light*0|Spare The Dying*0|Guidance*0|Cure Wounds*1|Healing Word*1|Create/Destroy Water*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Prayer Of Healing*2|Beacon of Hope*3|Revivify*3|Mass Healing Word*3	09 26 18		NA	NA	Human	Light*0|Spare the Dying*0|Guidance*0|Cure Wounds*1|Healing Word*1|Create or Destroy Water*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Prayer of Healing*2|Beacon of Hope*3|Revivify*3|Mass Healing Word*3	Mace|Crossbow, Light	4-7	jovial_hellman
a57455	Human	Folk Hero	2018-09-26T15:02:38Z	Fighter 6	Fighter	Champion	6	Sentinel|Martial Adept	68	17	18	15	16	12	12	10	Good	Animal Handling|Survival	Longsword|Crossbow, light|Longsword +1		09 26 18		NA	NA	Human		Longsword|Crossbow, Light	4-7	loving_blackburn
2fb0fa	Human	Criminal	2018-05-29T17:03:05Z	Monk 6	Monk	Way of the Kensei	6		45	16	13	18	14	11	15	9		Acrobatics|Stealth|Insight|Deception	Shortsword|Dart|Unarmed strike		05 29 18		NA	NA	Human		Shortsword|Dart|Unarmed Strike	4-7	happy_jang
13720f	Tiefling	Noble	2018-10-04T23:30:27Z	Bard 6	Bard	College of Glamour	6		39	14	15	16	13	13	10	10		Athletics|Acrobatics|Stealth|History|Persuasion	Rapier|Dagger		10 04 18		NA	NA	Tiefling		Rapier|Dagger	4-7	objective_ritchie
1e0f63	Half-Elf	Soldier	2018-12-11T21:37:31Z	Ranger 6	Ranger	Hunter	6		52	16	8	18	14	10	16	7	LN	Athletics|Stealth|Investigation|Insight|Perception|Survival|Intimidation	Shortsword X2+?1|Longbow X2+?1|Shortsword Bonus Action|Hunter’s Mark	Hunter's Mark*1|Zephyr Strike*1|Hail Of Thorns*1|Spike Growth*2	12 11 18	LN	N	L	Half-Elf	Hunter’s Mark*1|Zephyr Strike*1|Hail of Thorns*1|Spike Growth*2	Shortsword|Longbow	4-7	trusting_goldberg
db3872	Wood Elf	Hermit	2018-12-30T01:56:38Z	Druid 6	Druid	Circle of the Land	6		42	16	8	17	14	10	18	8		Nature|Animal Handling|Medicine|Perception|Survival	Scimitar	Barkskin*2|Spider Climb*2|Call Lightning*3|Plant Growth*3	12 29 18		NA	NA	Elf	Barkskin*2|Spider Climb*2|Call Lightning*3|Plant Growth*3	Scimitar	4-7	infallible_wing
c2cf6e	Goliath	Soldier	2018-12-30T01:58:08Z	Fighter 6	Fighter	Champion	6		58	16	20	16	16	8	8	8		Athletics|Perception|Survival|Intimidation	Crossbow, light|Greatsword		12 29 18		NA	NA	Goliath		Crossbow, Light|Greatsword	4-7	amazing_brahmagupta
6043a7	Tiefling	Sage	2018-12-30T01:54:51Z	Sorcerer 6	Sorcerer	Wild Magic	6		33	13	9	16	13	10	10	18		Arcana|History|Religion|Insight	Crossbow, light|Dagger		12 29 18		NA	NA	Tiefling		Crossbow, Light|Dagger	4-7	tender_einstein
7767d9	Deep Gnome	Charlatan	2018-12-30T01:59:35Z	Rogue 6	Rogue	Arcane Trickster	6		39	15	8	18	12	16	14	8		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger		12 29 18		NA	NA	Gnome		Rapier|Shortbow|Dagger	4-7	zen_payne
ecdc28	Ghastly Halfling	Acolyte	2018-12-30T01:58:37Z	Cleric 6	Cleric	Order Domain	6		45	18	8	17	15	8	18	8		History|Religion|Insight|Medicine|Persuasion	Mace|Crossbow, light	Command*1|Heroism*1|Hold Person*2|Zone of Truth*2|Mass Healing Word*3|Slow*3	12 29 18		NA	NA	Halfling	Command*1|Heroism*1|Hold Person*2|Zone of Truth*2|Mass Healing Word*3|Slow*3	Mace|Crossbow, Light	4-7	sharp_pike
e92ded	Mountain Dwarf	Folk Hero	2018-12-30T01:47:27Z	Barbarian 6	Barbarian	Path of the Berserker	6		70	16	18	15	18	8	8	8		Athletics|Animal Handling|Survival|Intimidation	Greataxe|Handaxe|Javelin		12 29 18		NA	NA	Dwarf		Greataxe|Handaxe|Javelin	4-7	peaceful_buck
dfeb1f	High Elf	Sage	2018-12-30T01:59:45Z	Wizard 6	Wizard	School of Conjuration	6		38	13	8	17	14	18	10	8		Arcana|History|Investigation|Religion|Perception	Quarterstaff		12 29 18		NA	NA	Elf		Quarterstaff	4-7	charming_kare
d36a96	Dragonborn	Noble	2018-12-30T01:56:10Z	Paladin 6	Paladin	Oath of Vengeance	6	Heavy Armor Master	52	16	18	10	14	8	8	16		Athletics|History|Intimidation|Persuasion	Javelin	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2	12 29 18		NA	NA	Dragonborn	Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2	Javelin	4-7	peaceful_lichterman
5d6f57	Fallen Aasimar	Far Traveler	2018-12-30T02:00:29Z	Warlock 6	Warlock	The Hexblade	6		45	11	16	10	14	8	8	19		Arcana|Insight|Perception|Intimidation	Crossbow, light|Dagger		12 29 18		NA	NA	Aasimar		Crossbow, Light|Dagger	4-7	sad_heisenberg
b867b2	Half-Elf	Entertainer	2018-12-30T01:56:19Z	Bard 6	Bard	College of Lore	6		39	14	8	16	12	10	14	18		Acrobatics|Stealth|Arcana|History|Investigation|Perception|Deception|Performance|Persuasion	Rapier|Dagger		12 29 18		NA	NA	Half-Elf		Rapier|Dagger	4-7	pedantic_almeida
bc5ff1	Tabaxi	Far Traveler	2018-12-30T01:57:41Z	Monk 6	Monk	Way of the Open Hand	6		45	17	9	18	14	8	16	10		Acrobatics|Stealth|Religion|Insight|Perception	Shortsword|Dart|Unarmed strike		12 29 18		NA	NA	Tabaxi		Shortsword|Dart|Unarmed Strike	4-7	serene_swirles
5d8010	Human	Outlander	2018-12-30T01:55:03Z	Ranger 6	Ranger	Gloom Stalker	6	Sharpshooter	52	16	10	18	14	8	16	8		Athletics|Stealth|Animal Handling|Perception|Survival	Shortsword|Longbow	Disguise Self*1|Rope Trick*2	12 29 18		NA	NA	Human	Disguise Self*1|Rope Trick*2	Shortsword|Longbow	4-7	amazing_bhabha
